index,temp,mouse
316,37.957472527472525,avg
317,37.95472527472527,avg
318,37.94785714285714,avg
319,37.94076923076923,avg
320,37.928131868131864,avg
321,37.916758241758245,avg
322,37.918846153846154,avg
323,37.925164835164836,avg
324,37.925604395604395,avg
325,37.92181318681319,avg
326,37.92989010989011,avg
327,37.925714285714285,avg
328,37.92076923076923,avg
329,37.92120879120879,avg
330,37.933736263736265,avg
331,37.93582417582417,avg
332,37.93126373626374,avg
333,37.93725274725274,avg
334,37.93736263736263,avg
335,37.92741758241758,avg
336,37.924175824175826,avg
337,37.918406593406594,avg
338,37.91538461538461,avg
339,37.91642857142857,avg
340,37.92258241758242,avg
341,37.924450549450555,avg
342,37.92142857142857,avg
343,37.919230769230765,avg
344,37.92521978021978,avg
345,37.935054945054944,avg
346,37.93862637362638,avg
347,37.94791208791209,avg
348,37.963736263736266,avg
349,37.965934065934064,avg
350,37.96934065934066,avg
351,37.97758241758242,avg
352,37.97604395604395,avg
353,37.974230769230765,avg
354,37.97065934065934,avg
355,37.966208791208786,avg
356,37.962582417582425,avg
357,37.966263736263734,avg
358,37.972252747252746,avg
359,37.971923076923076,avg
360,37.96983516483517,avg
361,37.97439560439561,avg
362,37.978571428571435,avg
363,37.98401098901099,avg
364,37.98417582417583,avg
365,37.97774725274725,avg
366,37.965879120879116,avg
367,37.963296703296706,avg
368,37.96357142857143,avg
369,37.959065934065926,avg
370,37.95434065934065,avg
371,37.957032967032966,avg
372,37.9589010989011,avg
373,37.96021978021978,avg
374,37.956868131868134,avg
375,37.95582417582417,avg
376,37.949670329670326,avg
377,37.94818681318681,avg
378,37.95087912087912,avg
379,37.956318681318685,avg
380,37.95076923076923,avg
381,37.950714285714284,avg
382,37.94631868131868,avg
383,37.9410989010989,avg
384,37.9395054945055,avg
385,37.94791208791209,avg
386,37.954945054945064,avg
387,37.96038461538461,avg
388,37.96208791208791,avg
389,37.96615384615385,avg
390,37.96730306730769,avg
391,37.96735801236264,avg
392,37.96846153846154,avg
393,37.96126373626374,avg
394,37.96060439560439,avg
395,37.96445054945055,avg
396,37.95186813186813,avg
397,37.940439560439565,avg
398,37.93835164835165,avg
399,37.9434065934066,avg
400,37.9448901098901,avg
401,37.949725274725274,avg
402,37.9532967032967,avg
403,37.95494505494505,avg
404,37.95467032967033,avg
405,37.94483516483516,avg
406,37.94615384615385,avg
407,37.9504945054945,avg
408,37.95120879120879,avg
409,37.95395604395605,avg
410,37.95989010989011,avg
411,37.96032967032967,avg
412,37.9593956043956,avg
413,37.947197802197806,avg
414,37.93164835164835,avg
415,37.92126373626373,avg
416,37.91401098901099,avg
417,37.91131868131868,avg
418,37.90752747252748,avg
419,37.89906593406594,avg
420,37.89791208791208,avg
421,37.895164835164834,avg
422,37.896428571428565,avg
423,37.88642857142857,avg
424,37.878076923076925,avg
425,37.886538461538464,avg
426,37.88725274725275,avg
427,37.8754945054945,avg
428,37.876318681318686,avg
429,37.878626373626375,avg
430,37.878076923076925,avg
431,37.86725274725274,avg
432,37.86164835164835,avg
433,37.85395604395604,avg
434,37.8560989010989,avg
435,37.85774725274725,avg
436,37.85126373626373,avg
437,37.838406593406596,avg
438,37.83648351648351,avg
439,37.840384615384615,avg
440,37.84263736263737,avg
441,37.85016483516483,avg
442,37.848901098901095,avg
443,37.84615384615385,avg
444,37.84368131868132,avg
445,37.84065934065934,avg
446,37.83626373626374,avg
447,37.831593406593406,avg
448,37.8332967032967,avg
449,37.838406593406596,avg
450,37.82912087912087,avg
451,37.809945054945054,avg
452,37.79835164835165,avg
453,37.793846153846154,avg
454,37.79065934065934,avg
455,37.78274725274725,avg
456,37.7728021978022,avg
457,37.76252747252747,avg
458,37.76137362637363,avg
459,37.75917582417583,avg
460,37.76230769230769,avg
461,37.77203296703296,avg
462,37.77076923076923,avg
463,37.7595054945055,avg
464,37.755604395604394,avg
465,37.75571428571429,avg
466,37.75456043956044,avg
467,37.75340659340659,avg
468,37.74873626373626,avg
469,37.74851648351648,avg
470,37.74252747252747,avg
471,37.737637362637365,avg
472,37.7356043956044,avg
473,37.7371978021978,avg
474,37.7421978021978,avg
475,37.74126373626374,avg
476,37.73521978021978,avg
477,37.738186813186815,avg
478,37.738186813186815,avg
479,37.7360989010989,avg
480,37.73983516483516,avg
481,37.74175824175824,avg
482,37.737637362637365,avg
483,37.73164835164835,avg
484,37.72697802197802,avg
485,37.721978021978025,avg
486,37.71868131868132,avg
487,37.715714285714284,avg
488,37.70868131868132,avg
489,37.70170329670329,avg
490,37.70164835164835,avg
491,37.69335164835165,avg
492,37.68675824175824,avg
493,37.68142857142857,avg
494,37.68873626373626,avg
495,37.69456043956044,avg
496,37.69478021978022,avg
497,37.69307692307692,avg
498,37.691758241758244,avg
499,37.691538461538464,avg
500,37.689835164835166,avg
501,37.682142857142864,avg
502,37.675879120879124,avg
503,37.67214285714285,avg
504,37.6728021978022,avg
505,37.67098901098901,avg
506,37.66384615384616,avg
507,37.670109890109885,avg
508,37.67631868131868,avg
509,37.67335164835164,avg
510,37.67054945054945,avg
511,37.66384615384616,avg
512,37.65697802197802,avg
513,37.64989010989011,avg
514,37.64917582417582,avg
515,37.64994505494506,avg
516,37.652527472527474,avg
517,37.64917582417583,avg
518,37.636648351648354,avg
519,37.621263736263735,avg
520,37.61269230769231,avg
521,37.612857142857145,avg
522,37.61631868131868,avg
523,37.6154945054945,avg
524,37.61483516483516,avg
525,37.6104945054945,avg
526,37.59983516483516,avg
527,37.58994505494506,avg
528,37.58725274725275,avg
529,37.589615384615385,avg
530,37.58868131868132,avg
531,37.585,avg
532,37.57763736263736,avg
533,37.566318681318684,avg
534,37.55637362637363,avg
535,37.549175824175826,avg
536,37.5554945054945,avg
537,37.55467032967033,avg
538,37.54824175824176,avg
539,37.54027472527473,avg
540,37.54412087912088,avg
541,37.54071428571429,avg
542,37.53346153846154,avg
543,37.52181318681318,avg
544,37.521593406593404,avg
545,37.526923076923076,avg
546,37.53087912087911,avg
547,37.53725274725275,avg
548,37.53686813186813,avg
549,37.534835164835165,avg
550,37.53840659340659,avg
551,37.534615384615385,avg
552,37.52494505494506,avg
553,37.52208791208791,avg
554,37.52412087912088,avg
555,37.519835164835165,avg
556,37.51368131868132,avg
557,37.510824175824176,avg
558,37.51796703296703,avg
559,37.51851648351648,avg
560,37.51659340659341,avg
561,37.51401098901099,avg
562,37.51335164835165,avg
563,37.52032967032967,avg
564,37.52313186813187,avg
565,37.526263736263736,avg
566,37.52175824175824,avg
567,37.51290746291209,avg
568,37.51411625412088,avg
569,37.518676693681314,avg
570,37.510439560439565,avg
571,37.50181318681319,avg
572,37.495989010989014,avg
573,37.49412087912088,avg
574,37.487637362637365,avg
575,37.479615384615386,avg
576,37.46824175824175,avg
577,37.46186813186813,avg
578,37.449120879120876,avg
579,37.434945054945054,avg
580,37.42697802197802,avg
581,37.419285714285714,avg
582,37.427747252747245,avg
583,37.43335164835165,avg
584,37.42994505494505,avg
585,37.42120879120879,avg
586,37.41604395604396,avg
587,37.417967032967034,avg
588,37.418076923076924,avg
589,37.418681318681315,avg
590,37.408241758241765,avg
591,37.39686813186813,avg
592,37.38961538461539,avg
593,37.386538461538464,avg
594,37.39159340659341,avg
595,37.384010989010996,avg
596,37.370000000000005,avg
597,37.3654945054945,avg
598,37.36686813186814,avg
599,37.36967032967033,avg
600,37.36434065934066,avg
601,37.35214285714286,avg
602,37.34505494505494,avg
603,37.34076923076923,avg
604,37.33549450549451,avg
605,37.32758241758241,avg
606,37.32225274725274,avg
607,37.321538461538466,avg
608,37.322967032967036,avg
609,37.32054945054945,avg
610,37.318791208791204,avg
611,37.32082417582417,avg
612,37.3184065934066,avg
613,37.31884615384615,avg
614,37.318131868131864,avg
615,37.31945054945055,avg
616,37.31807692307692,avg
617,37.318406593406586,avg
618,37.322417582417586,avg
619,37.329010989010996,avg
620,37.33478021978022,avg
621,37.33813186813187,avg
622,37.338956043956046,avg
623,37.33631868131868,avg
624,37.332417582417584,avg
625,37.33417582417582,avg
626,37.33417582417582,avg
627,37.33049450549451,avg
628,37.326043956043954,avg
629,37.32142857142857,avg
630,37.315054945054946,avg
631,37.30153846153846,avg
632,37.293021978021976,avg
633,37.285659340659336,avg
634,37.28758241758242,avg
635,37.29,avg
636,37.284395604395606,avg
637,37.276648351648355,avg
638,37.27395604395604,avg
639,37.277747252747254,avg
640,37.28060439560439,avg
641,37.278516483516476,avg
642,37.27879120879121,avg
643,37.28752747252747,avg
644,37.29895604395604,avg
645,37.29642857142857,avg
646,37.291758241758245,avg
647,37.29274725274725,avg
648,37.292142857142856,avg
649,37.28917582417582,avg
650,37.28912087912088,avg
651,37.28917582417582,avg
652,37.27879120879121,avg
653,37.26510989010989,avg
654,37.253791208791206,avg
655,37.24379120879121,avg
656,37.23857142857143,avg
657,37.237582417582416,avg
658,37.23549450549451,avg
659,37.231593406593404,avg
660,37.223021978021976,avg
661,37.220219780219786,avg
662,37.22082417582418,avg
663,37.23164835164835,avg
664,37.23967032967033,avg
665,37.23543956043956,avg
666,37.230384615384615,avg
667,37.22565934065934,avg
668,37.22423076923077,avg
669,37.22582417582418,avg
670,37.220879120879125,avg
671,37.21175824175824,avg
672,37.20395604395605,avg
673,37.199835164835164,avg
674,37.19302197802198,avg
675,37.191373626373625,avg
676,37.19693983351648,avg
677,37.19161016318681,avg
678,37.18029148186813,avg
679,37.17182994340659,avg
680,37.170346426923075,avg
681,37.16606071263736,avg
682,37.15935741593406,avg
683,37.15263736263736,avg
684,37.149890109890116,avg
685,37.145329670329666,avg
686,37.14620879120879,avg
687,37.14412087912088,avg
688,37.14258241758241,avg
689,37.13868131868132,avg
690,37.13445054945055,avg
691,37.13203296703296,avg
692,37.12362637362638,avg
693,37.10906593406593,avg
694,37.096098901098905,avg
695,37.08351648351648,avg
696,37.073406593406595,avg
697,37.06835164835165,avg
698,37.0645054945055,avg
699,37.060054945054944,avg
700,37.0606043956044,avg
701,37.0645054945055,avg
702,37.06417582417583,avg
703,37.05802197802198,avg
704,37.05307692307692,avg
705,37.051868131868126,avg
706,37.050549450549454,avg
707,37.043681318681315,avg
708,37.03274725274725,avg
709,37.018406593406596,avg
710,37.01659340659341,avg
711,37.01373626373627,avg
712,37.0078021978022,avg
713,37.00159340659341,avg
714,36.998406593406585,avg
715,36.99329670329671,avg
716,36.98692307692308,avg
717,36.98752747252747,avg
718,36.9856043956044,avg
719,36.974560439560435,avg
720,36.96901098901099,avg
721,36.96333705813187,avg
722,36.95432606912088,avg
723,36.948076923076925,avg
724,36.939987547637365,avg
725,36.92987765752747,avg
726,36.917350185,avg
727,36.902954580604394,avg
728,36.89174578939561,avg
729,36.87811941576923,avg
730,36.877954580604396,avg
731,36.878461538461536,avg
732,36.869670329670335,avg
733,36.857802197802194,avg
734,36.855494505494505,avg
735,36.847142857142856,avg
736,36.84076923076923,avg
737,36.83642857142858,avg
738,36.83703296703296,avg
739,36.83258241758242,avg
740,36.82351648351648,avg
741,36.82208791208791,avg
742,36.825934065934064,avg
743,36.82236263736264,avg
744,36.81873626373626,avg
745,36.818241758241754,avg
746,36.82175824175824,avg
747,36.824340659340656,avg
748,36.821648351648356,avg
749,36.818131868131864,avg
750,36.82230769230769,avg
751,36.823131868131874,avg
752,36.82021978021977,avg
753,36.82516483516484,avg
754,36.83675824175824,avg
755,36.84115384615385,avg
756,36.83241758241758,avg
757,36.830769230769235,avg
758,36.8317032967033,avg
759,36.82791208791208,avg
760,36.82115384615385,avg
761,36.821868131868136,avg
762,36.82230769230769,avg
763,36.81576923076923,avg
764,36.81219780219781,avg
765,36.81230769230769,avg
766,36.81203296703297,avg
767,36.81318681318681,avg
768,36.81379120879121,avg
769,36.81318681318681,avg
770,36.81071428571429,avg
771,36.814560439560445,avg
772,36.81098901098901,avg
773,36.80631868131868,avg
774,36.808241758241756,avg
775,36.81274725274726,avg
776,36.81884615384615,avg
777,36.82054945054945,avg
778,36.822527472527476,avg
779,36.82098901098901,avg
780,36.81851648351648,avg
781,36.815274725274726,avg
782,36.816483516483515,avg
783,36.81604395604396,avg
784,36.81296703296703,avg
785,36.81274725274726,avg
786,36.8145054945055,avg
787,36.81395604395605,avg
788,36.814945054945056,avg
789,36.82137362637362,avg
790,36.82901098901099,avg
791,36.832747252747254,avg
792,36.82884615384615,avg
793,36.82285714285714,avg
794,36.819972357912086,avg
795,36.82299433593407,avg
796,36.828433896373625,avg
797,36.82909323703297,avg
798,36.8259613689011,avg
799,36.8281591710989,avg
800,36.84098901098901,avg
801,36.83222510516483,avg
802,36.83651081945055,avg
803,36.83662070956044,avg
804,36.83917582417582,avg
805,36.83675824175824,avg
806,36.83791208791208,avg
807,36.84274725274725,avg
808,36.84956043956044,avg
809,36.853406593406596,avg
810,36.848626373626374,avg
811,36.8504945054945,avg
812,36.853956043956046,avg
813,36.856043956043955,avg
814,36.85708791208791,avg
815,36.855714285714285,avg
816,36.85769230769231,avg
817,36.85972527472528,avg
818,36.85884615384616,avg
819,36.854615384615386,avg
820,36.8548624678022,avg
821,36.87269230769231,avg
822,36.864972357912094,avg
823,36.860576753516476,avg
824,36.86046686340659,avg
825,36.87576923076923,avg
826,36.879945054945054,avg
827,36.88252747252748,avg
828,36.88373626373626,avg
829,36.88346153846153,avg
830,36.89005494505494,avg
831,36.895054945054945,avg
832,36.88744488538462,avg
833,36.88054396950549,avg
834,36.870659340659344,avg
835,36.85928571428571,avg
836,36.854450549450554,avg
837,36.85417582417582,avg
838,36.85835164835164,avg
839,36.862802197802196,avg
840,36.86565934065934,avg
841,36.862967032967035,avg
842,36.86,avg
843,36.86582417582417,avg
844,36.87483516483517,avg
845,36.87615384615385,avg
846,36.876538461538466,avg
847,36.873543786483516,avg
848,36.870824175824175,avg
849,36.87247252747253,avg
850,36.86829670329671,avg
851,36.86197802197802,avg
852,36.85923076923076,avg
853,36.85978021978021,avg
854,36.855824175824175,avg
855,36.848736263736264,avg
856,36.841043956043954,avg
857,36.83043956043956,avg
858,36.821923076923085,avg
859,36.815714285714286,avg
860,36.80895604395605,avg
861,36.80620879120879,avg
862,36.81,avg
863,36.82203296703297,avg
864,36.8284065934066,avg
865,36.833021978021975,avg
866,36.83609890109891,avg
867,36.84434065934066,avg
868,36.84934065934066,avg
869,36.84356680357143,avg
870,36.8416986717033,avg
871,36.84356680357143,avg
872,36.848186813186814,avg
873,36.85076923076923,avg
874,36.8539010989011,avg
875,36.861538461538466,avg
876,36.86692307692307,avg
877,36.870274725274726,avg
878,36.87159340659341,avg
879,36.86956043956044,avg
880,36.87175824175824,avg
881,36.87362637362638,avg
882,36.871538461538464,avg
883,36.86593406593407,avg
884,36.85884615384615,avg
885,36.854065934065936,avg
886,36.85021978021978,avg
887,36.85054945054945,avg
888,36.84879120879121,avg
889,36.838626373626376,avg
890,36.831373626373626,avg
891,36.82631868131868,avg
892,36.82087912087912,avg
893,36.82115384615384,avg
894,36.82225274725274,avg
895,36.82038461538462,avg
896,36.818791208791204,avg
897,36.81302197802198,avg
898,36.81032967032967,avg
899,36.80714285714286,avg
900,36.80263736263736,avg
901,36.79730769230769,avg
902,36.79043956043956,avg
903,36.7823076923077,avg
904,36.77307692307692,avg
905,36.767197802197806,avg
906,36.762912087912085,avg
907,36.76032967032967,avg
908,36.75703296703296,avg
909,36.754835164835164,avg
910,36.74923076923077,avg
911,36.74906593406593,avg
912,36.754999999999995,avg
913,36.75730769230769,avg
914,36.75587912087912,avg
915,36.754175824175825,avg
916,36.75005494505495,avg
917,36.75252747252747,avg
918,36.75236263736264,avg
919,36.75587912087912,avg
920,36.76406593406593,avg
921,36.7689010989011,avg
922,36.770714285714284,avg
923,36.77197802197802,avg
924,36.77130139521978,avg
925,36.77294974686813,avg
926,36.774103593021984,avg
927,36.76525743917582,avg
928,36.76102666994506,avg
929,36.758389307307695,avg
930,36.75598901098901,avg
931,36.74956043956043,avg
932,36.745,avg
933,36.74456043956044,avg
934,36.74714285714286,avg
935,36.75065934065934,avg
936,36.74989010989011,avg
937,36.74730769230769,avg
938,36.74346153846154,avg
939,36.74076923076923,avg
940,36.73401098901099,avg
941,36.72593406593406,avg
942,36.72543956043956,avg
943,36.73010989010989,avg
944,36.730989010989006,avg
945,36.728626373626376,avg
946,36.73021978021978,avg
947,36.729120879120885,avg
948,36.71774725274725,avg
949,36.705,avg
950,36.69680770576923,avg
951,36.69906045302198,avg
952,36.694664848626374,avg
953,36.69059891456044,avg
954,36.6960989010989,avg
955,36.69120331016484,avg
956,36.69230769230769,avg
957,36.68945054945055,avg
958,36.68857142857143,avg
959,36.68824175824176,avg
960,36.691373626373625,avg
961,36.693461538461534,avg
962,36.68532967032967,avg
963,36.68131868131868,avg
964,36.67681318681319,avg
965,36.67329670329671,avg
966,36.68131868131868,avg
967,36.67664835164835,avg
968,36.6721978021978,avg
969,36.67076923076923,avg
970,36.67351648351649,avg
971,36.66945054945055,avg
972,36.66291208791209,avg
973,36.65428571428572,avg
974,36.646483516483514,avg
975,36.64576923076923,avg
976,36.64126373626374,avg
977,36.63258241758241,avg
978,36.62703296703297,avg
979,36.61519213813187,avg
980,36.609082755109895,avg
981,36.60456267038462,avg
982,36.60078605181319,avg
983,36.59770912873626,avg
984,36.594137700164836,avg
985,36.596445392472525,avg
986,36.598972865,avg
987,36.60276407379121,avg
988,36.60913770016483,avg
989,36.61595088697802,avg
990,36.617049788076926,avg
991,36.62395604395605,avg
992,36.63362637362637,avg
993,36.637692307692305,avg
994,36.64043956043956,avg
995,36.64192307692308,avg
996,36.64093406593406,avg
997,36.636868131868134,avg
998,36.62945054945055,avg
999,36.62928571428572,avg
1000,36.63395604395605,avg
1001,36.6378021978022,avg
1002,36.64060439560439,avg
1003,36.63967032967033,avg
1004,36.64126373626374,avg
1005,36.63613795368132,avg
1006,36.62756652510989,avg
1007,36.623775316318685,avg
1008,36.617236854780224,avg
1009,36.59981922412088,avg
1010,36.59361043291209,avg
1011,36.59285709461539,avg
1012,36.590714237472525,avg
1013,36.589175775934066,avg
1014,36.58527467703296,avg
1015,36.59560439560439,avg
1016,36.5934065934066,avg
1017,36.58681313857143,avg
1018,36.58829665505494,avg
1019,36.58598896274725,avg
1020,36.58395599571429,avg
1021,36.58582412758242,avg
1022,36.58390105065934,avg
1023,36.581648351648354,avg
1024,36.58450549450549,avg
1025,36.588956043956046,avg
1026,36.59043956043956,avg
1027,36.592087912087905,avg
1028,36.59565934065934,avg
1029,36.598736263736264,avg
1030,36.599450549450545,avg
1031,36.596978021978025,avg
1032,36.594704563076924,avg
1033,36.5910989010989,avg
1034,36.5889010989011,avg
1035,36.58692307692308,avg
1036,36.58423076923077,avg
1037,36.57895604395605,avg
1038,36.57587912087912,avg
1039,36.573681318681324,avg
1040,36.57071428571429,avg
1041,36.56972527472527,avg
1042,36.57423076923077,avg
1043,36.574395604395605,avg
1044,36.56747252747253,avg
1045,36.564945054945056,avg
1046,36.55934065934066,avg
1047,36.55516483516483,avg
1048,36.55417582417582,avg
1049,36.552362637362634,avg
1050,36.54813186813187,avg
1051,36.541648351648355,avg
1052,36.53802197802198,avg
1053,36.53648351648352,avg
1054,36.53489010989011,avg
1055,36.53027472527473,avg
1056,36.52851648351648,avg
1057,36.53208791208791,avg
1058,36.53648351648352,avg
1059,36.542142857142856,avg
1060,36.54707332186813,avg
1061,36.5474029921978,avg
1062,36.54372167351649,avg
1063,36.54229310208792,avg
1064,36.54104395604396,avg
1065,36.543076923076924,avg
1066,36.54675824175824,avg
1067,36.551263736263735,avg
1068,36.558626373626375,avg
1069,36.56214285714286,avg
1070,36.56252747252747,avg
