index,temp,mouse
760,37.407643847539624,f1
761,37.40795730292179,f1
762,37.407760004002235,f1
763,37.407461484594464,f1
764,37.40743319327791,f1
765,37.40766158463447,f1
766,37.408769267707704,f1
767,37.410552250901,f1
768,37.41313048219351,f1
769,37.41669015606308,f1
770,37.420768347339575,f1
771,37.42675465186136,f1
772,37.43308171268572,f1
773,37.43916109443838,f1
774,37.445212094838574,f1
775,37.45115628251363,f1
776,37.457102991197075,f1
777,37.462956752701686,f1
778,37.46833210284174,f1
779,37.47318102240959,f1
780,37.47740501200543,f1
781,37.48203108243359,f1
782,37.48653112244959,f1
783,37.49071526610705,f1
784,37.49483669467849,f1
785,37.49934701880815,f1
786,37.50368864545881,f1
787,37.50833089235758,f1
788,37.512896728692105,f1
789,37.51687287915228,f1
790,37.52008188275371,f1
791,37.522419037615684,f1
792,37.52401238495459,f1
793,37.52454731892818,f1
794,37.522895598239906,f1
795,37.51982828131312,f1
796,37.51509431772771,f1
797,37.50939950980455,f1
798,37.50316916766771,f1
799,37.49644880952441,f1
800,37.48951976790779,f1
801,37.482141336535214,f1
802,37.47407564025671,f1
803,37.46479673869611,f1
804,37.45463811524671,f1
805,37.445121018407995,f1
806,37.436327180872986,f1
807,37.42763206282575,f1
808,37.419292617047404,f1
809,37.41128660464247,f1
810,37.404303491397165,f1
811,37.398752280912994,f1
812,37.394159243698084,f1
813,37.38934477791178,f1
814,37.38319703881616,f1
815,37.3759737094844,f1
816,37.36768099239757,f1
817,37.35875683273372,f1
818,37.348773049220306,f1
819,37.338111264506445,f1
820,37.32737067827193,f1
821,37.31643588435437,f1
822,37.306055732293544,f1
823,37.29606550620311,f1
824,37.285509063626094,f1
825,37.27436840736355,f1
826,37.26278512405022,f1
827,37.25094284713948,f1
828,37.23906498599503,f1
829,37.227104821929416,f1
830,37.214662885154674,f1
831,37.20246521608706,f1
832,37.1904729691883,f1
833,37.17770965386216,f1
834,37.16394335734354,f1
835,37.150096748700086,f1
836,37.136437214886534,f1
837,37.122172058824134,f1
838,37.10751398559484,f1
839,37.092512845138636,f1
840,37.07721838735556,f1
841,37.061284963986196,f1
842,37.04577262905222,f1
843,37.030118697479615,f1
844,37.01425865346201,f1
845,36.99850074029673,f1
846,36.98286826730753,f1
847,36.96732982192938,f1
848,36.95166656662726,f1
849,36.93651028411426,f1
850,36.9219456082439,f1
851,36.908343367347555,f1
852,36.895497829132275,f1
853,36.883427000800936,f1
854,36.8721874349746,f1
855,36.86198943577493,f1
856,36.8526143957589,f1
857,36.84433030212147,f1
858,36.83701891756764,f1
859,36.829562404962594,f1
860,36.82137259904021,f1
861,36.81385380152123,f1
862,36.80689954982055,f1
863,36.80006346538678,f1
864,36.79290863345399,f1
865,36.78559233693537,f1
866,36.77896902761165,f1
867,36.773586024410356,f1
868,36.768600950380744,f1
869,36.762260424170265,f1
870,36.755657713085846,f1
871,36.74868581432634,f1
872,36.741959163666095,f1
873,36.73491550620308,f1
874,36.7271060924376,f1
875,36.71925333133315,f1
876,36.71161057423029,f1
877,36.704538205282724,f1
878,36.698196608644075,f1
879,36.692018527411584,f1
880,36.68654477791175,f1
881,36.681105472189465,f1
882,36.67587570028071,f1
883,36.671077601041034,f1
884,36.666417807123445,f1
885,36.66091428571489,f1
886,36.65517930172128,f1
887,36.64868057222947,f1
888,36.64158471388616,f1
889,36.63403450380214,f1
890,36.626359483794104,f1
891,36.61874634854005,f1
892,36.61124687875211,f1
893,36.60391825730351,f1
894,36.59710850340198,f1
895,36.590633793518016,f1
896,36.58471893757564,f1
897,36.57912689075692,f1
898,36.573421008403955,f1
899,36.56768485394219,f1
900,36.5620693477397,f1
901,36.55641757703142,f1
902,36.5510100740302,f1
903,36.54654020608303,f1
904,36.543427250900976,f1
905,36.5408236294524,f1
906,36.53748146258565,f1
907,36.533967176871364,f1
908,36.53041528611505,f1
909,36.527196748700106,f1
910,36.52410386154524,f1
911,36.520007012805735,f1
912,36.514559183674095,f1
913,36.508738395358726,f1
914,36.5032506802727,f1
915,36.49849903961643,f1
916,36.49497717086895,f1
917,36.491711414566446,f1
918,36.48822831132513,f1
919,36.485196848740095,f1
920,36.482565506203066,f1
921,36.4797674569834,f1
922,36.47731116446639,f1
923,36.47599078631513,f1
924,36.47606710684334,f1
925,36.476539895959,f1
926,36.47724043617507,f1
927,36.4783906062431,f1
928,36.479457062825745,f1
929,36.480926930772924,f1
930,36.4829625250106,f1
931,36.48499391756764,f1
932,36.48678649459845,f1
933,36.488998609444394,f1
934,36.490517727091444,f1
935,36.490878061225104,f1
936,36.49092526010463,f1
937,36.491341616647254,f1
938,36.49087314926031,f1
939,36.4898905862351,f1
940,36.48877589035674,f1
941,36.48765767306983,f1
942,36.486196188476015,f1
943,36.48499403761567,f1
944,36.48448873549482,f1
945,36.484718297319525,f1
946,36.48519865946438,f1
947,36.48624408763563,f1
948,36.48853750500261,f1
949,36.49063196278572,f1
950,36.492388685474815,f1
951,36.49294465786377,f1
952,36.49259261704742,f1
953,36.49158778511466,f1
954,36.49000562224951,f1
955,36.48847517006862,f1
956,36.48653120248159,f1
957,36.483869647859756,f1
958,36.48102525010064,f1
959,36.47830411164527,f1
960,36.47671026410626,f1
961,36.47567047819189,f1
962,36.47483500400221,f1
963,36.47421704681934,f1
964,36.47402263905622,f1
965,36.47363007202942,f1
966,36.47237696078493,f1
967,36.47073756502663,f1
968,36.469170038015804,f1
969,36.468307462985806,f1
970,36.468811364546426,f1
971,36.46976383553483,f1
972,36.47147100840398,f1
973,36.47451030412227,f1
974,36.4780825230098,f1
975,36.48138410364205,f1
976,36.48415843337394,f1
977,36.48658257302982,f1
978,36.488834613846144,f1
979,36.4914919467793,f1
980,36.494989415766916,f1
981,36.499147258904166,f1
982,36.504246898760094,f1
983,36.510035644258295,f1
984,36.5161668067233,f1
985,36.522624609844556,f1
986,36.52910868347398,f1
987,36.535671708684085,f1
988,36.542271668668086,f1
989,36.548824399760505,f1
990,36.55526104441839,f1
991,36.56130774309784,f1
992,36.566332482993815,f1
993,36.57080285114105,f1
994,36.57534858943639,f1
995,36.579266396559234,f1
996,36.582405422169494,f1
997,36.58509440776371,f1
998,36.58780454181735,f1
999,36.59066496598701,f1
1000,36.59342052821189,f1
1001,36.596414745898954,f1
1002,36.59895379151721,f1
1003,36.60076647659125,f1
1004,36.602489145658865,f1
1005,36.60408538415429,f1
1006,36.60639000600303,f1
1007,36.60897854141718,f1
1008,36.61203565426231,f1
1009,36.6153168967593,f1
1010,36.61852106842799,f1
1011,36.622087885154656,f1
1012,36.62609267707144,f1
1013,36.63012380952439,f1
1014,36.63442042817188,f1
1015,36.638331382553616,f1
1016,36.641785414166286,f1
1017,36.64567144858004,f1
1018,36.64966577631114,f1
1019,36.65321744697941,f1
1020,36.65629794918028,f1
1021,36.65907837134915,f1
1022,36.661061444578436,f1
1023,36.66198907563087,f1
1024,36.66209726890816,f1
1025,36.66194910964446,f1
1026,36.66166770708344,f1
1027,36.66074372749163,f1
1028,36.65883009203744,f1
1029,36.655205662265516,f1
1030,36.649727190876966,f1
1031,36.642388545418775,f1
1032,36.63387365946439,f1
1033,36.62487209884014,f1
1034,36.616443217287525,f1
1035,36.60909981992857,f1
1036,36.60230119047681,f1
1037,36.59551564625912,f1
1038,36.589873729492396,f1
1039,36.58494729892019,f1
1040,36.58019010604302,f1
1041,36.57522946178532,f1
1042,36.569632693077835,f1
1043,36.56389966986856,f1
1044,36.55823249299778,f1
1045,36.55246080432233,f1
1046,36.54604648859605,f1
1047,36.53859317727151,f1
1048,36.529697899160254,f1
1049,36.52094984994057,f1
1050,36.51263529411825,f1
1051,36.50557741096499,f1
1052,36.50038207282972,f1
1053,36.496027541017035,f1
1054,36.4918442977197,f1
1055,36.487110674270355,f1
1056,36.48146165466245,f1
1057,36.47604662865207,f1
1058,36.471221718688064,f1
1059,36.46700833333393,f1
1060,36.46226235494257,f1
1061,36.45755730292177,f1
1062,36.45337376950839,f1
1063,36.44931715686335,f1
1064,36.44496275510266,f1
1065,36.441011064426355,f1
1066,36.438075460184685,f1
1067,36.43562226890819,f1
1068,36.433879001601255,f1
1069,36.4329363245304,f1
