,error,gender,time
214,1.0696859251612347,male,214
215,1.0519936174689284,male,215
216,1.025070540545851,male,216
217,1.0158397713150817,male,217
218,1.0335320790073892,male,218
219,1.0466090020843124,male,219
220,1.0635320790073892,male,220
221,1.0650705405458512,male,221
222,1.0650705405458516,male,222
223,1.0181474636227748,male,223
224,0.9504551559304664,male,224
225,0.918916694392004,male,225
226,0.8989166943920052,male,226
227,0.8819936174689295,male,227
228,0.9081474636227742,male,228
229,0.9558397713150817,male,229
230,0.9443013097766203,male,230
231,0.9504551559304668,male,231
232,0.9427628482381585,male,232
233,0.8966090020843117,male,233
234,0.8343013097766209,male,234
235,0.7989166943920043,male,235
236,0.8419936174689281,male,236
237,0.9012243866996965,male,237
238,0.8581474636227738,male,238
239,0.8604551559304667,male,239
240,0.9712243866996974,male,240
241,0.9443013097766203,male,241
242,0.9066090020843119,male,242
243,0.8896859251612361,male,243
244,0.9127628482381596,male,244
245,0.9258397713150828,male,245
246,0.9212243866996969,male,246
247,0.8973782328535435,male,247
248,0.8435320790073905,male,248
249,0.8066090020843126,male,249
250,0.781224386699698,male,250
251,0.8204551559304659,male,251
252,0.8427628482381593,male,252
253,0.7927628482381593,male,253
254,0.7743013097766214,male,254
255,0.7543013097766215,male,255
256,0.7566090020843134,male,256
257,0.7619936174689277,male,257
258,0.772762848238159,male,258
259,0.7627628482381593,male,259
260,0.7581474636227751,male,260
261,0.7873782328535429,male,261
262,0.8073782328535438,male,262
263,0.769685925161236,male,263
264,0.7596859251612347,male,264
265,0.7873782328535435,male,265
266,0.832762848238159,male,266
267,0.8673782328535444,male,267
268,0.8543013097766212,male,268
269,0.8750705405458512,male,269
270,0.8673782328535433,male,270
271,0.8304551559304661,male,271
272,0.8158397713150833,male,272
273,0.8112243866996963,male,273
274,0.815070540545851,male,274
275,0.7827628482381592,male,275
276,0.7527628482381592,male,276
277,0.7727628482381584,male,277
278,0.7843013097766209,male,278
279,0.79353207900739,male,279
280,0.8219936174689288,male,280
281,0.8104551559304679,male,281
282,0.8119936174689286,male,282
283,0.7989166943920049,male,283
284,0.7958397713150808,male,284
285,0.7966090020843131,male,285
286,0.8781474636227753,male,286
287,0.8635320790073897,male,287
288,0.8212243866996977,male,288
289,0.769685925161236,male,289
290,0.7366090020843123,male,290
291,0.7443013097766197,male,291
292,0.7396859251612364,male,292
293,0.7096859251612364,male,293
294,0.6619936174689284,male,294
295,0.6781474636227747,male,295
296,0.6989166943920062,male,296
297,0.6935320790073897,male,297
298,0.7004551559304664,male,298
299,0.7143013097766212,male,299
300,0.7412243866996977,male,300
301,0.7635320790073905,male,301
302,0.8289166943920043,male,302
303,0.8035320790073897,male,303
304,0.7812243866996974,male,304
305,0.7943013097766201,male,305
306,0.8412243866996975,male,306
307,0.8958397713150822,male,307
308,1.0273782328535437,male,308
309,0.9904551559304671,male,309
310,1.132992555161235,male,310
311,1.1076079397766203,male,311
312,1.0676079397766216,male,312
313,0.8666090020843117,male,313
314,0.8489166943920053,male,314
315,0.8419936174689292,male,315
316,0.8543013097766201,male,316
317,0.8489166943920042,male,317
318,0.8496859251612354,male,318
319,0.8604551559304662,male,319
320,0.8650705405458515,male,320
321,0.9281474636227751,male,321
322,1.043512012853544,male,322
323,0.9489166943920045,male,323
324,0.9119936174689284,male,324
325,0.8666090020843128,male,325
326,0.8335320790073897,male,326
327,0.8189166943920048,male,327
328,0.8096859251612357,male,328
329,0.8096859251612363,male,329
330,0.7912243866996976,male,330
331,0.7543013097766204,male,331
332,0.7250705405458515,male,332
333,0.7704551559304655,male,333
334,0.915300247468929,male,334
335,0.8773782328535447,male,335
336,0.8581474636227744,male,336
337,0.8289166943920054,male,337
338,0.8358397713150821,male,338
339,0.8381474636227745,male,339
340,0.8435320790073899,male,340
341,0.8666090020843122,male,341
342,0.8881474636227739,male,342
343,0.8696859251612358,male,343
344,0.9104551559304672,male,344
345,0.9235320790073888,male,345
346,0.8466090020843134,male,346
347,0.850455155930467,male,347
348,0.8635320790073903,male,348
349,0.8766090020843129,male,349
350,0.8904551559304668,male,350
351,0.8743013097766206,male,351
352,0.8589166943920049,male,352
353,0.9043013097766212,male,353
354,0.9581474636227747,male,354
355,0.9519936174689281,male,355
356,0.9696859251612355,male,356
357,0.9596859251612359,male,357
358,0.9919936174689278,male,358
359,1.0073782328535428,male,359
360,1.004301309776621,male,360
361,0.981224386699697,male,361
362,0.96353207900739,male,362
363,0.9681474636227733,male,363
364,0.980455155930467,male,364
365,1.0373782328535428,male,365
366,1.0612243866996975,male,366
367,0.975070540545851,male,367
368,0.9296859251612353,male,368
369,0.9566090020843129,male,369
370,0.9758397713150816,male,370
371,0.9612243866996966,male,371
372,0.957378232853543,male,372
373,0.9966090020843126,male,373
374,0.998916694392006,male,374
375,1.0012243866996968,male,375
376,1.0450705405458511,male,376
377,1.0550705405458514,male,377
378,1.0650705405458512,male,378
379,1.0919936174689275,male,379
380,1.114301309776621,male,380
381,1.1073782328535438,male,381
382,1.1058397713150814,male,382
383,1.1181474636227735,male,383
384,1.1204551559304663,male,384
385,1.124301309776621,male,385
386,1.126609002084313,male,386
387,1.1266090020843125,male,387
388,1.1073782328535442,male,388
389,1.0781474636227737,male,389
390,1.0589166943920045,male,390
391,1.0335320790073903,male,391
392,1.0035320790073898,male,392
393,0.9658397713150819,male,393
394,0.9604551559304665,male,394
395,0.9873782328535435,male,395
396,1.0335320790073899,male,396
397,1.0573782328535444,male,397
398,1.0281474636227743,male,398
399,0.9396859251612355,male,399
400,0.853532079007389,male,400
401,0.8104551559304679,male,401
402,0.7843013097766198,male,402
403,0.7858397713150816,male,403
404,0.8104551559304668,male,404
405,0.7889166943920063,male,405
406,0.769685925161236,male,406
407,0.7989166943920037,male,407
408,0.7896859251612364,male,408
409,0.8976079397766199,male,409
410,0.8950705405458504,male,410
411,0.8243013097766206,male,411
412,0.8543013097766201,male,412
413,0.8627628482381596,male,413
414,0.8458397713150817,male,414
415,0.8089166943920045,male,415
416,0.7319936174689275,male,416
417,0.7058397713150822,male,417
418,0.6819936174689288,male,418
419,0.6466090020843123,male,419
420,0.6612243866996983,male,420
421,0.7035320790073893,male,421
422,0.7235320790073891,male,422
423,0.7112243866996982,male,423
424,0.7173782328535432,male,424
425,0.7266090020843117,male,425
426,0.7235320790073886,male,426
427,0.742762848238159,male,427
428,0.7735320790073891,male,428
429,0.7712243866996962,male,429
430,0.7535320790073892,male,430
431,0.7419936174689278,male,431
432,0.7250705405458504,male,432
433,0.7050705405458506,male,433
434,0.6912243866996962,male,434
435,0.6796859251612353,male,435
436,0.6912243866996983,male,436
437,0.707378232853543,male,437
438,0.7004551559304674,male,438
439,0.7043013097766215,male,439
440,0.7266090020843122,male,440
441,0.721993617468929,male,441
442,0.7450705405458508,male,442
443,0.7666090020843119,male,443
444,0.7412243866996971,male,444
445,0.7319936174689275,male,445
446,0.7481474636227733,male,446
447,0.7381474636227736,male,447
448,0.7150705405458518,male,448
449,0.6943013097766197,male,449
450,0.6896859251612361,male,450
451,0.7035320790073888,male,451
452,0.7235320790073897,male,452
453,0.7019936174689292,male,453
454,0.6704551559304668,male,454
455,0.6619936174689273,male,455
456,0.6489166943920063,male,456
457,0.62430130977662,male,457
458,0.5927628482381593,male,458
459,0.5896859251612357,male,459
460,0.6250705405458518,male,460
461,0.6281474636227742,male,461
462,0.6527628482381593,male,462
463,0.7012243866996974,male,463
464,0.7089166943920053,male,464
465,0.6796859251612369,male,465
466,0.6496859251612364,male,466
467,0.6443013097766198,male,467
468,0.6104551559304678,male,468
469,0.565070540545851,male,469
470,0.5543013097766203,male,470
471,0.5589166943920056,male,471
472,0.5689166943920042,male,472
473,0.5504551559304678,male,473
474,0.5535320790073897,male,474
475,0.5858397713150821,male,475
476,0.5719936174689272,male,476
477,0.5627628482381587,male,477
478,0.5812243866996968,male,478
479,0.593532079007391,male,479
480,0.620455155930467,male,480
481,0.5743013097766206,male,481
482,0.546609002084312,male,482
483,0.5019936174689286,male,483
484,0.44968592516123623,male,484
485,0.4196859251612362,male,485
486,0.4289166943920058,male,486
487,0.45199361746892863,male,487
488,0.44737823285354383,male,488
489,0.43968592516123606,male,489
490,0.4258397713150833,male,490
491,0.406609002084313,male,491
492,0.37122438669969754,male,492
493,0.33353207900739024,male,493
494,0.30660900208431213,male,494
495,0.29583977131508293,male,495
496,0.326609002084312,male,496
497,0.3896859251612356,male,497
498,0.4419936174689279,male,498
499,0.4089166943920054,male,499
500,0.391993617468928,male,500
501,0.3650705405458504,male,501
502,0.33891669439200456,male,502
503,0.37199361746892706,male,503
504,0.38660900208431315,male,504
505,0.37045515593046585,male,505
506,0.37507054054585115,male,506
507,0.3912243866996974,male,507
508,0.39814746362277403,male,508
509,0.40045515593046754,male,509
510,0.4166090020843121,male,510
511,0.41045515593046555,male,511
512,0.3758397713150829,male,512
513,0.36199361746892744,male,513
514,0.30968592516123566,male,514
515,0.28276284823815867,male,515
516,0.28276284823815917,male,516
517,0.272762848238159,male,517
518,0.25507054054585154,male,518
519,0.2450705405458508,male,519
520,0.23045515593046745,male,520
521,0.22199361746892793,male,521
522,0.20583977131508172,male,522
523,0.21353207900738844,male,523
524,0.22430130977662088,male,524
525,0.1850705405458518,male,525
526,0.1481474636227746,male,526
527,0.11891669439200515,male,527
528,0.08660900208431271,male,528
529,0.06968592516123533,male,529
530,0.06199361746892698,male,530
531,0.03968592516123474,male,531
532,0.02199361746892783,male,532
533,0.017378232853543587,male,533
534,0.005070540545851543,male,534
535,-0.011852536377226386,male,535
536,-0.04416022868491828,male,536
537,-0.07492945945414949,male,537
538,-0.07416022868491777,male,538
539,-0.04646792099261013,male,539
540,-0.04031407483876465,male,540
541,-0.05031407483876485,male,541
542,-0.0533909979156884,male,542
543,-0.053390997915686765,male,543
544,-0.038775613300302325,male,544
545,-0.03339099791568801,male,545
546,-0.0326217671464563,male,546
547,-0.04800638253107136,male,547
548,-0.07954484406953373,male,548
549,-0.1010833056079948,male,549
550,-0.11262176714645623,male,550
551,-0.0980063825310718,male,551
552,-0.06954484406953299,male,552
553,-0.07185253637722593,male,553
554,-0.0503140748387643,male,554
555,-0.01954484406953364,male,555
556,-0.008775613300302281,male,556
557,0.00045515593046675264,male,557
558,0.0027628482381580545,male,558
559,0.0012243866996968222,male,559
560,-0.013390997915687618,male,560
561,-0.0003140748387649567,male,561
562,0.016609002084311878,male,562
563,0.0181474636227753,male,563
564,-0.014929459454148305,male,564
565,-0.05185253637722663,male,565
566,-0.07877561330030201,male,566
567,-0.05339099791568731,male,567
568,-0.0626217671464569,male,568
569,-0.060314074838765046,male,569
570,-0.03185253637722569,male,570
571,-0.021852536377226037,male,571
572,-0.008775613300302281,male,572
573,0.018147463622773658,male,573
574,0.028147463622774403,male,574
575,0.022762848238158995,male,575
576,0.03353207900738981,male,576
577,0.04276284823815884,male,577
578,0.055070540545850886,male,578
579,0.03583977131508275,male,579
580,0.03737823285354453,male,580
581,0.07045515593046649,male,581
582,0.08891669439200456,male,582
583,0.08353207900738915,male,583
584,0.10276284823815948,male,584
585,0.1766090020843123,male,585
586,0.13814746362277439,male,586
587,0.10276284823815839,male,587
588,0.09199361746892812,male,588
589,0.10507054054584969,male,589
590,0.10737823285354373,male,590
591,0.07199361746892773,male,591
592,0.08891669439200402,male,592
593,0.14276284823815863,male,593
594,0.17968592516123585,male,594
595,0.2019936174689281,male,595
596,0.20583977131508172,male,596
597,0.19891669439200507,male,597
598,0.19353207900738967,male,598
599,0.2004551559304663,male,599
600,0.18660900208431302,male,600
601,0.14737823285354396,male,601
602,0.14122438669969684,male,602
603,0.14891669439200464,male,603
604,0.1443013097766204,male,604
605,0.1435320790073898,male,605
606,0.15507054054585068,male,606
607,0.17045515593046573,male,607
608,0.18045515593046701,male,608
609,0.21507054054585184,male,609
610,0.21353207900738952,male,610
611,0.21430130977662068,male,611
612,0.21276284823815836,male,612
613,0.22737823285354336,male,613
614,0.2281474636227734,male,614
615,0.21045515593046707,male,615
616,0.18968592516123442,male,616
617,0.1389166943920061,male,617
618,0.0912243866996975,male,618
619,0.05122438669969835,male,619
620,0.0027628482381586014,male,620
621,-0.009544844069533443,male,621
622,-0.04031407483876356,male,622
623,-0.057237151761841486,male,623
624,-0.07646792099260963,male,624
625,-0.10723715176184193,male,625
626,-0.11723715176184103,male,626
627,-0.1387756133003032,male,627
628,-0.13185253637722602,male,628
629,-0.1256986902233789,male,629
630,-0.1664679209926092,male,630
631,-0.2141602286849178,male,631
632,-0.2518525363772267,male,632
633,-0.2672371517618418,male,633
634,-0.2818525363772251,male,634
635,-0.3080063825310721,male,635
636,-0.31877561330030346,male,636
637,-0.3156986902233794,male,637
638,-0.32108330560799586,male,638
639,-0.3226217671464565,male,639
640,-0.3026217671464556,male,640
641,-0.3180063825310723,male,641
642,-0.3310833056079955,male,642
643,-0.3241602286849189,male,643
644,-0.32954484406953316,male,644
645,-0.34723715176184117,male,645
646,-0.3580063825310709,male,646
647,-0.37339099791568814,male,647
648,-0.3803140748387642,male,648
649,-0.4133909979156873,male,649
650,-0.41800638253107264,male,650
651,-0.4003140748387635,male,651
652,-0.3880063825310731,male,652
653,-0.40031407483876463,male,653
654,-0.42416022868491754,male,654
655,-0.43108330560799474,male,655
656,-0.4480063825310721,male,656
657,-0.4487756133003022,male,657
658,-0.43954484406953315,male,658
659,-0.4380063825310714,male,659
660,-0.42492945945414873,male,660
661,-0.3741602286849171,male,661
662,-0.4164679209926109,male,662
663,-0.43954484406953315,male,663
664,-0.361083305607995,male,664
665,-0.3218525363772254,male,665
666,-0.2864679209926099,male,666
667,-0.24416022868491838,male,667
668,-0.20492945945414875,male,668
669,-0.16954484406953332,male,669
670,-0.12492945945414882,male,670
671,-0.09800638253107125,male,671
672,-0.08339099791568791,male,672
673,-0.06954484406953353,male,673
674,-0.054929459454148545,male,674
675,-0.06646792099260998,male,675
676,-0.0656986902233799,male,676
677,-0.07800638253107141,male,677
678,-0.09339099791568646,male,678
679,-0.09954484406953358,male,679
680,-0.09800638253107234,male,680
681,-0.12416022868491822,male,681
682,-0.14800638253107223,male,682
683,-0.14416022868491807,male,683
684,-0.17492945945414873,male,684
685,-0.21339099791568772,male,685
686,-0.20954484406953355,male,686
687,-0.24723715176184086,male,687
688,-0.26954484406953366,male,688
689,-0.28108330560799505,male,689
690,-0.2903140748387641,male,690
691,-0.05648798714645682,male,691
692,-0.08956491022338042,male,692
693,-0.07802644868491736,male,693
694,-0.058795679454148125,male,694
695,-0.20262176714645747,male,695
696,-0.3780063825310724,male,696
697,-0.38723715176184087,male,697
698,-0.4041602286849177,male,698
699,-0.4049294594541489,male,699
700,-0.3880063825310715,male,700
701,-0.3949294594541492,male,701
702,-0.41185253637722663,male,702
703,-0.4164679209926103,male,703
704,-0.43800638253107194,male,704
705,-0.45492945945414875,male,705
706,-0.4603140748387642,male,706
707,-0.46185253637722595,male,707
708,-0.47877561330030277,male,708
709,-0.4987756133003026,male,709
710,-0.46185253637722484,male,710
711,-0.5149294594541488,male,711
712,-0.5280063825310726,male,712
713,-0.5510833056079943,male,713
714,-0.5672371517618411,male,714
715,-0.5664679209926106,male,715
716,-0.5787756133003026,male,716
717,-0.5833909979156868,male,717
718,-0.5995448440695336,male,718
719,-0.6556986902233789,male,719
720,-0.6687756133003027,male,720
721,-0.6649294594541485,male,721
722,-0.6687756133003027,male,722
723,-0.6772371517618422,male,723
724,-0.702621767146457,male,724
725,-0.6987756133003022,male,725
726,-0.6956986902233792,male,726
727,-0.6987756133003027,male,727
728,-0.7087756133003029,male,728
729,-0.6995448440695333,male,729
730,-0.7349294594541482,male,730
731,-0.7680063825310719,male,731
732,-0.7749294594541501,male,732
733,-0.7772371517618419,male,733
734,-0.748006382531072,male,734
735,-0.7110833056079959,male,735
736,-0.6864679209926096,male,736
737,-0.6549294594541484,male,737
738,-0.6241602286849182,male,738
739,-0.6172371517618416,male,739
740,-0.6287756133003024,male,740
741,-0.6218525363772264,male,741
742,-0.6149294594541497,male,742
743,-0.6041602286849184,male,743
744,-0.6033909979156866,male,744
745,-0.6041602286849184,male,745
746,-0.5910833056079952,male,746
747,-0.5887756133003023,male,747
748,-0.5910833056079957,male,748
749,-0.5926217671464564,male,749
750,-0.5341602286849181,male,750
751,-0.464929459454149,male,751
752,-0.4241602286849181,male,752
753,-0.41031407483876375,male,753
754,-0.41339099791568784,male,754
755,-0.4041602286849172,male,755
756,-0.3872371517618414,male,756
757,-0.36339099791568685,male,757
758,-0.3395448440695334,male,758
759,-0.3210833056079953,male,759
760,-0.2864679209926099,male,760
761,-0.26954484406953255,male,761
762,-0.2526217671464568,male,762
763,-0.23954484406953414,male,763
764,-0.24339099791568777,male,764
765,-0.21031407483876363,male,765
766,-0.28108330560799505,male,766
767,-0.3226217671464565,male,767
768,-0.322621767146456,male,768
769,-0.30339099791568785,male,769
770,-0.3026217671464567,male,770
771,-0.3110833056079962,male,771
772,-0.32723715176184187,male,772
773,-0.34877561330030243,male,773
774,-0.3580063825310709,male,774
775,-0.3541602286849178,male,775
776,-0.34954484406953357,male,776
777,-0.3233909979156866,male,777
778,-0.32492945945414947,male,778
779,-0.3287756133003026,male,779
780,-0.34262176714645637,male,780
781,-0.3641602286849191,male,781
782,-0.2326217671464564,male,782
783,-0.09646792099261002,male,783
784,-0.08492945945414968,male,784
785,-0.043390997915687665,male,785
786,-0.012621767146456455,male,786
787,-0.14569869022337875,male,787
788,-0.11031407483876439,male,788
789,-0.1210833056079941,male,789
790,-0.14492945945414976,male,790
791,-0.0172371517618407,male,791
792,-0.03339099791568746,male,792
793,-0.039544844069533486,male,793
794,-0.05954484406953279,male,794
795,-0.18723715176184186,male,795
796,-0.17800638253107065,male,796
797,-0.20877561330030295,male,797
798,-0.21031407483876471,male,798
799,-0.2280063825310716,male,799
800,-0.2510833056079956,male,800
801,-0.2895448440695335,male,801
802,-0.3203140748387642,male,802
803,-0.331083305607995,male,803
804,-0.3641602286849191,male,804
805,-0.4010833056079947,male,805
806,-0.43800638253107194,male,806
807,-0.43646792099261017,male,807
808,-0.2910833056079953,male,808
809,-0.32569869022338066,male,809
810,-0.4987756133003026,male,810
811,-0.4849294594541488,male,811
812,-0.474160228684918,male,812
813,-0.4810833056079957,male,813
814,-0.4964679209926102,male,814
815,-0.5080063825310717,male,815
816,-0.6533909979156866,male,816
817,-0.6380063825310726,male,817
818,-0.6010833056079954,male,818
819,-0.6003140748387642,male,819
820,-0.6433909979156874,male,820
821,-0.6510833056079952,male,821
822,-0.6410833056079951,male,822
823,-0.6418525363772246,male,823
824,-0.6210833056079957,male,824
825,-0.6141602286849186,male,825
826,-0.6133909979156874,male,826
827,-0.6187756133003028,male,827
828,-0.6172371517618405,male,828
829,-0.5964679209926111,male,829
830,-0.59646792099261,male,830
831,-0.6026217671464571,male,831
832,-0.6149294594541492,male,832
833,-0.5987756133003029,male,833
834,-0.4980063825310715,male,834
835,-0.5080063825310717,male,835
836,-0.4841602286849182,male,836
837,-0.46416022868491835,male,837
838,-0.4449294594541486,male,838
839,-0.44031407483876434,male,839
840,-0.464929459454149,male,840
841,-0.4764679209926093,male,841
842,-0.47031407483876436,male,842
843,-0.4687756133003015,male,843
844,-0.46954484406953373,male,844
845,-0.5595448440695339,male,845
846,-0.5633909979156875,male,846
847,-0.5510833056079943,male,847
848,-0.5441602286849183,male,848
849,-0.5310833056079951,male,849
850,-0.5710833056079948,male,850
851,-0.5833909979156879,male,851
852,-0.591083305607994,male,852
853,-0.6156986902233803,male,853
854,-0.6180063825310728,male,854
855,-0.6233909979156882,male,855
856,-0.640314074838765,male,856
857,-0.6533909979156882,male,857
858,-0.6826217671464565,male,858
859,-0.7118525363772255,male,859
860,-0.724160228684918,male,860
861,-0.7356986902233805,male,861
862,-0.7503140748387644,male,862
863,-0.7741602286849179,male,863
864,-0.7972371517618407,male,864
865,-0.8118525363772263,male,865
866,-0.7980063825310719,male,866
867,-0.7810833056079951,male,867
868,-0.7718525363772272,male,868
869,-0.7203140748387644,male,869
870,-0.6656986902233791,male,870
871,-0.628775613300303,male,871
872,-0.6103140748387644,male,872
873,-0.5703140748387653,male,873
874,-0.5233909979156878,male,874
875,-0.489544844069533,male,875
876,-0.483390997915687,male,876
877,-0.4741602286849185,male,877
878,-0.4603140748387642,male,878
879,-0.4680063825310725,male,879
880,-0.45569869022337994,male,880
881,-0.4449294594541486,male,881
882,-0.46723715176184083,male,882
883,-0.3380063825310721,male,883
884,-0.36339099791568796,male,884
885,-0.3949294594541492,male,885
886,-0.42800638253107226,male,886
887,-0.4541602286849181,male,887
888,-0.48416022868491765,male,888
889,-0.4987756133003026,male,889
890,-0.4880063825310718,male,890
891,-0.4710833056079939,male,891
892,-0.48185253637722636,male,892
893,-0.5018525363772267,male,893
894,-0.5172371517618407,male,894
895,-0.5141602286849172,male,895
896,-0.5272371517618415,male,896
897,-0.5441602286849183,male,897
898,-0.5649294594541493,male,898
899,-0.723390997915688,male,899
900,-0.7310833056079957,male,900
901,-0.7310833056079957,male,901
902,-0.7210833056079949,male,902
903,-0.5964679209926111,male,903
904,-0.7072819979156884,male,904
905,-0.33187260253107154,male,905
906,-0.4964679209926102,male,906
907,-0.4980063825310731,male,907
908,-0.5087756133003029,male,908
909,-0.5187756133003025,male,909
910,-0.5318525363772257,male,910
911,-0.3987756133003039,male,911
912,-0.4156986902233786,male,912
913,-0.5787756133003015,male,913
