index,temp,mouse
0,37.4345346479724,f1
1,37.490603041864084,f1
2,37.54499008549109,f1
3,37.59771884731005,f1
4,37.64881239577765,f1
5,37.698293799350516,f1
6,37.74618612648533,f1
7,37.792512445638735,f1
8,37.83729582526739,f1
9,37.880559333827954,f1
10,37.92232603977708,f1
11,37.962619011571434,f1
12,38.00146131766766,f1
13,38.03887602652242,f1
14,38.07488620659238,f1
15,38.10951492633418,f1
16,38.14278525420448,f1
17,38.17472025865995,f1
18,38.205343008157236,f1
19,38.23467657115299,f1
20,38.26274401610388,f1
21,38.289568411466554,f1
22,38.31517282569767,f1
23,38.33958032725389,f1
24,38.36281398459187,f1
25,38.384896866168255,f1
26,38.40585204043971,f1
27,38.4257025758629,f1
28,38.44447154089447,f1
29,38.462182003991074,f1
30,38.47885703360939,f1
31,38.49451969820604,f1
32,38.509193066237714,f1
33,38.52290020616105,f1
34,38.535664186432705,f1
35,38.54750807550934,f1
36,38.55845494184762,f1
37,38.568527853904186,f1
38,38.577749880135705,f1
39,38.58614408899883,f1
40,38.59373354895021,f1
41,38.60054132844652,f1
42,38.606590495944396,f1
43,38.61190411990051,f1
44,38.61650526877151,f1
45,38.62041701101406,f1
46,38.62366241508481,f1
47,38.62626454944042,f1
48,38.62824648253755,f1
49,38.62963128283285,f1
50,38.63169967629972,f1
51,38.63208984522444,f1
52,38.63143707340142,f1
53,38.63031813368268,f1
54,38.629453477105784,f1
55,38.628522922741155,f1
56,38.62785301835084,f1
57,38.62685869490719,f1
58,38.62504475004354,f1
59,38.62273561781917,f1
60,38.620415775596584,f1
61,38.61802121420061,f1
62,38.615257327217215,f1
63,38.61206005187852,f1
64,38.60819781984287,f1
65,38.603465177500205,f1
66,38.59829153232785,f1
67,38.593209518093566,f1
68,38.58804097496204,f1
69,38.582445693277975,f1
70,38.57644134796841,f1
71,38.56969771051344,f1
72,38.562481817013136,f1
73,38.555788676899965,f1
74,38.54946462870925,f1
75,38.5430579381759,f1
76,38.53693910993032,f1
77,38.531538468959646,f1
78,38.52630392728585,f1
79,38.5211701873613,f1
80,38.51596061353175,f1
81,38.51029993997662,f1
82,38.504907430115544,f1
83,38.4997187060545,f1
84,38.494482427971825,f1
85,38.48997650703202,f1
86,38.48595471831652,f1
87,38.4824911143035,f1
88,38.478725868205075,f1
89,38.475283062511366,f1
90,38.47207325287321,f1
91,38.469018296605,f1
92,38.4668068470252,f1
93,38.46461837806615,f1
94,38.46206228348545,f1
95,38.458946480021204,f1
96,38.455470020151544,f1
97,38.45152310495691,f1
98,38.44748850111536,f1
99,38.443538681187384,f1
100,38.43947793688967,f1
101,38.434631489024824,f1
102,38.42960297762026,f1
103,38.42430916223698,f1
104,38.418723484394405,f1
105,38.41312857357292,f1
